epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
554,8149.9,0.29421,0.18916,0.80179,0.92061,0.96936,0.96829,0.78332,0.27712,0.16626,0.8198,0.000646665,0.000646665,0.000646665
555,8164.63,0.29771,0.19055,0.80671,0.93993,0.93849,0.9579,0.78829,0.27293,0.16657,0.81789,0.000645251,0.000645251,0.000645251
556,8179.39,0.29869,0.19908,0.80266,0.91998,0.93612,0.94617,0.77974,0.27755,0.16553,0.81787,0.000643836,0.000643836,0.000643836
557,8194.25,0.29608,0.19074,0.80101,0.91054,0.98424,0.968,0.78127,0.27836,0.16589,0.81844,0.000642421,0.000642421,0.000642421
558,8210.2,0.29614,0.19281,0.8041,0.93104,0.98389,0.97726,0.78946,0.27989,0.16481,0.81908,0.000641007,0.000641007,0.000641007
559,8225.52,0.29774,0.19421,0.79947,0.94651,0.95352,0.9698,0.79208,0.27692,0.16524,0.8194,0.000639592,0.000639592,0.000639592
560,8240.48,0.3029,0.19468,0.80135,0.94712,0.9447,0.96693,0.79652,0.27783,0.16278,0.81876,0.000638177,0.000638177,0.000638177
561,8255.66,0.29298,0.19541,0.80089,0.94454,0.94778,0.96432,0.78906,0.27706,0.1639,0.81855,0.000636762,0.000636762,0.000636762
562,8272.03,0.29896,0.19226,0.8024,0.94478,0.94593,0.96163,0.79441,0.27592,0.1617,0.81928,0.000635348,0.000635348,0.000635348
563,8287.21,0.29377,0.19032,0.7997,0.94951,0.93274,0.96343,0.78093,0.27561,0.1644,0.81927,0.000633933,0.000633933,0.000633933
564,8302.31,0.29518,0.19251,0.80197,0.93795,0.94351,0.95706,0.78062,0.27582,0.16399,0.81827,0.000632518,0.000632518,0.000632518
565,8318.15,0.29732,0.19506,0.80279,0.9249,0.94556,0.96141,0.77668,0.27455,0.1657,0.81807,0.000631104,0.000631104,0.000631104
566,8334.4,0.29845,0.19039,0.8038,0.92945,0.95477,0.95483,0.77752,0.27416,0.16753,0.81918,0.000629689,0.000629689,0.000629689
567,8349.35,0.2944,0.18874,0.80193,0.95708,0.91962,0.96104,0.78447,0.27512,0.16716,0.81987,0.000628274,0.000628274,0.000628274
568,8364.54,0.2964,0.19546,0.80164,0.95683,0.94788,0.97438,0.78775,0.27653,0.16782,0.81965,0.000626859,0.000626859,0.000626859
569,8379.69,0.29575,0.18899,0.80401,0.95165,0.95311,0.97486,0.78867,0.27244,0.16768,0.81906,0.000625445,0.000625445,0.000625445
570,8395.97,0.29564,0.18757,0.8025,0.95187,0.91876,0.96958,0.78982,0.27349,0.16666,0.81825,0.00062403,0.00062403,0.00062403
571,8410.77,0.2946,0.18876,0.79835,0.93573,0.94802,0.95938,0.78403,0.27546,0.16645,0.81945,0.000622615,0.000622615,0.000622615
572,8426.15,0.28966,0.18407,0.80028,0.93727,0.95485,0.95942,0.78417,0.27317,0.16607,0.81961,0.000621201,0.000621201,0.000621201
573,8440.58,0.28796,0.18473,0.80076,0.95941,0.95443,0.97765,0.78812,0.27388,0.16811,0.8199,0.000619786,0.000619786,0.000619786
574,8456.35,0.29172,0.1873,0.80362,0.96104,0.95757,0.97843,0.77847,0.27622,0.16901,0.82052,0.000618371,0.000618371,0.000618371
575,8471.26,0.29035,0.18711,0.79878,0.94585,0.94714,0.96427,0.77871,0.2754,0.16818,0.81989,0.000616956,0.000616956,0.000616956
576,8486.13,0.2914,0.18769,0.80192,0.96046,0.93693,0.96413,0.7828,0.27469,0.1667,0.81957,0.000615542,0.000615542,0.000615542
577,8500.81,0.29467,0.18645,0.80546,0.91802,0.97006,0.96596,0.78225,0.27373,0.16531,0.81975,0.000614127,0.000614127,0.000614127
578,8516.9,0.29552,0.18966,0.80334,0.92221,0.96272,0.96339,0.78301,0.27245,0.16363,0.81935,0.000612712,0.000612712,0.000612712
579,8532.12,0.29115,0.18699,0.8019,0.96007,0.90628,0.94128,0.77894,0.27527,0.1653,0.81943,0.000611298,0.000611298,0.000611298
580,8547.31,0.29417,0.18977,0.79897,0.93784,0.94235,0.96682,0.78726,0.2771,0.16638,0.8198,0.000609883,0.000609883,0.000609883
581,8562.4,0.29402,0.19125,0.80234,0.95254,0.93408,0.95602,0.78135,0.27627,0.16632,0.81979,0.000608468,0.000608468,0.000608468
582,8578.75,0.29306,0.18869,0.80083,0.94537,0.94017,0.9544,0.77675,0.27513,0.16625,0.81884,0.000607053,0.000607053,0.000607053
583,8593.86,0.29817,0.18927,0.80264,0.93206,0.94782,0.95946,0.78574,0.2719,0.1667,0.81819,0.000605639,0.000605639,0.000605639
584,8609.48,0.29782,0.19419,0.80153,0.93281,0.94533,0.95923,0.78485,0.27565,0.1692,0.81967,0.000604224,0.000604224,0.000604224
585,8624.36,0.29389,0.19661,0.80395,0.93763,0.94065,0.95985,0.78638,0.2725,0.16872,0.81961,0.000602809,0.000602809,0.000602809
586,8640.18,0.29349,0.19405,0.79937,0.95171,0.92325,0.95973,0.7852,0.27446,0.16837,0.81897,0.000601395,0.000601395,0.000601395
587,8655.04,0.28729,0.19054,0.80334,0.93096,0.94187,0.95563,0.77957,0.27153,0.16608,0.81819,0.00059998,0.00059998,0.00059998
588,8670.14,0.29197,0.18648,0.8032,0.93619,0.94073,0.96365,0.77998,0.26961,0.16317,0.81768,0.000598565,0.000598565,0.000598565
589,8685.76,0.29385,0.18839,0.80101,0.95178,0.94432,0.97345,0.78968,0.2701,0.16696,0.81956,0.000597151,0.000597151,0.000597151
590,8701.5,0.2912,0.19285,0.80114,0.95131,0.94585,0.97429,0.78932,0.27514,0.17189,0.82139,0.000595736,0.000595736,0.000595736
591,8716.33,0.29049,0.18734,0.80276,0.9456,0.93991,0.96864,0.79253,0.2741,0.16997,0.82024,0.000594321,0.000594321,0.000594321
592,8731.67,0.29506,0.19101,0.80187,0.97091,0.89867,0.95558,0.78776,0.27504,0.1677,0.82028,0.000592906,0.000592906,0.000592906
593,8747.33,0.29526,0.18721,0.80046,0.98001,0.89485,0.94255,0.78208,0.27364,0.16729,0.81893,0.000591492,0.000591492,0.000591492
594,8763.12,0.29332,0.1881,0.80155,0.91909,0.93302,0.9411,0.77283,0.27297,0.1658,0.81908,0.000590077,0.000590077,0.000590077
595,8777.99,0.29112,0.18914,0.80649,0.91193,0.93329,0.93909,0.76883,0.27281,0.16495,0.81954,0.000588662,0.000588662,0.000588662
596,8793.31,0.28637,0.19405,0.80081,0.91777,0.92659,0.94125,0.77254,0.27221,0.16625,0.81879,0.000587248,0.000587248,0.000587248
597,8809.29,0.29223,0.19006,0.79973,0.91802,0.97536,0.96896,0.77919,0.27264,0.16572,0.8186,0.000585833,0.000585833,0.000585833
598,8825.14,0.28863,0.1859,0.80108,0.92917,0.97575,0.97366,0.77895,0.27294,0.16382,0.81882,0.000584418,0.000584418,0.000584418
599,8840.14,0.29309,0.18943,0.80116,0.90121,0.97247,0.96418,0.77621,0.27285,0.16222,0.81919,0.000583003,0.000583003,0.000583003
600,8855.39,0.29877,0.18995,0.80156,0.92882,0.92584,0.94368,0.76994,0.27274,0.16398,0.81926,0.000581589,0.000581589,0.000581589
601,8871.25,0.29321,0.19345,0.79969,0.92892,0.92593,0.9435,0.77985,0.26955,0.16255,0.81887,0.000580174,0.000580174,0.000580174
602,8886.94,0.29427,0.18693,0.79836,0.92323,0.92393,0.93512,0.78576,0.26934,0.16321,0.81879,0.000578759,0.000578759,0.000578759
603,8902.5,0.2877,0.18488,0.80018,0.93714,0.94018,0.9481,0.7947,0.27128,0.16273,0.81937,0.000577345,0.000577345,0.000577345
604,8917.65,0.28578,0.18473,0.80075,0.94799,0.95477,0.96142,0.78335,0.269,0.16559,0.81968,0.00057593,0.00057593,0.00057593
605,8933.76,0.29077,0.18935,0.80258,0.94473,0.9508,0.96033,0.77291,0.27238,0.16477,0.82107,0.000574515,0.000574515,0.000574515
606,8949.49,0.29095,0.18989,0.80128,0.94985,0.9457,0.96453,0.78508,0.27155,0.16353,0.82021,0.0005731,0.0005731,0.0005731
607,8964.61,0.29342,0.18908,0.80001,0.92363,0.98301,0.97495,0.7973,0.27324,0.16376,0.8199,0.000571686,0.000571686,0.000571686
608,8979.71,0.28906,0.18715,0.79973,0.93985,0.98298,0.97535,0.8083,0.27427,0.16365,0.82039,0.000570271,0.000570271,0.000570271
609,8996.06,0.28849,0.18512,0.80317,0.94126,0.98993,0.98213,0.80171,0.27569,0.16263,0.82019,0.000568856,0.000568856,0.000568856
610,9011.01,0.29135,0.1877,0.79961,0.94514,0.9904,0.98126,0.79568,0.27258,0.16223,0.81934,0.000567442,0.000567442,0.000567442
611,9026.12,0.29627,0.19063,0.80301,0.9325,0.96156,0.97511,0.78793,0.27248,0.16129,0.81847,0.000566027,0.000566027,0.000566027
612,9041.68,0.28813,0.18727,0.80159,0.92434,0.97551,0.9687,0.79011,0.27053,0.16087,0.81864,0.000564612,0.000564612,0.000564612
613,9057.62,0.29184,0.18877,0.80169,0.93959,0.98301,0.9737,0.78351,0.27017,0.1597,0.81757,0.000563197,0.000563197,0.000563197
614,9072.62,0.2857,0.18162,0.80139,0.93272,0.98301,0.97397,0.79286,0.26948,0.1612,0.8172,0.000561783,0.000561783,0.000561783
615,9087.64,0.29266,0.18838,0.80378,0.93759,0.98301,0.9736,0.79337,0.2699,0.16161,0.81742,0.000560368,0.000560368,0.000560368
616,9102.63,0.29736,0.19211,0.80268,0.93252,0.97662,0.96478,0.78627,0.27133,0.16199,0.81782,0.000558953,0.000558953,0.000558953
617,9118.55,0.28343,0.18523,0.80089,0.93066,0.98379,0.97212,0.79319,0.2744,0.1627,0.81725,0.000557539,0.000557539,0.000557539
618,9133.97,0.28724,0.18299,0.80055,0.94984,0.96146,0.97282,0.79485,0.27173,0.1632,0.81693,0.000556124,0.000556124,0.000556124
619,9148.85,0.28628,0.18665,0.80071,0.95859,0.96791,0.97833,0.79522,0.27194,0.163,0.81699,0.000554709,0.000554709,0.000554709
620,9164.09,0.29429,0.18736,0.80229,0.95772,0.96822,0.97932,0.79569,0.26971,0.16309,0.81682,0.000553295,0.000553295,0.000553295
621,9180.02,0.29326,0.1942,0.80124,0.9273,0.98371,0.97316,0.79217,0.26987,0.16374,0.81638,0.00055188,0.00055188,0.00055188
622,9195.31,0.29158,0.18894,0.80465,0.92712,0.98371,0.97258,0.79525,0.27029,0.16535,0.81627,0.000550465,0.000550465,0.000550465
623,9209.98,0.29221,0.19016,0.80196,0.91884,0.98371,0.97221,0.798,0.27019,0.16428,0.81633,0.00054905,0.00054905,0.00054905
624,9226.11,0.29519,0.18929,0.80168,0.95323,0.9543,0.96846,0.79438,0.27061,0.16287,0.81692,0.000547636,0.000547636,0.000547636
625,9241.47,0.29114,0.19141,0.80258,0.96011,0.95914,0.96468,0.7852,0.26918,0.16162,0.81723,0.000546221,0.000546221,0.000546221
626,9256.44,0.28881,0.1856,0.80162,0.91899,0.98371,0.97133,0.78561,0.27087,0.16108,0.8181,0.000544806,0.000544806,0.000544806
627,9271.58,0.28234,0.1876,0.79937,0.9126,0.9768,0.96673,0.79088,0.27115,0.16099,0.81783,0.000543392,0.000543392,0.000543392
628,9287.33,0.29027,0.18746,0.80338,0.9282,0.98406,0.97274,0.78729,0.2709,0.16404,0.81816,0.000541977,0.000541977,0.000541977
629,9302.66,0.28764,0.18217,0.79874,0.93457,0.95323,0.95251,0.78013,0.27165,0.16602,0.8192,0.000540562,0.000540562,0.000540562
630,9317.85,0.28716,0.18741,0.80143,0.93934,0.9576,0.96068,0.77294,0.27149,0.16816,0.8206,0.000539147,0.000539147,0.000539147
631,9332.55,0.28649,0.18493,0.80044,0.9368,0.93353,0.94421,0.7685,0.27267,0.16867,0.8211,0.000537733,0.000537733,0.000537733
632,9348.06,0.2847,0.18243,0.79736,0.93654,0.93305,0.94109,0.76875,0.27276,0.16707,0.82166,0.000536318,0.000536318,0.000536318
633,9363.67,0.28757,0.18527,0.80026,0.94065,0.9403,0.95137,0.77287,0.2728,0.16546,0.82205,0.000534903,0.000534903,0.000534903
634,9378.93,0.28275,0.18306,0.79929,0.94315,0.94624,0.95733,0.77702,0.27451,0.16229,0.82094,0.000533489,0.000533489,0.000533489
635,9393.84,0.28272,0.1843,0.80052,0.9573,0.9602,0.97286,0.779,0.2766,0.16346,0.82056,0.000532074,0.000532074,0.000532074
636,9409.97,0.28689,0.18725,0.80094,0.93645,0.9572,0.97498,0.78544,0.27238,0.16207,0.81988,0.000530659,0.000530659,0.000530659
637,9424.97,0.28625,0.18683,0.80092,0.93749,0.98409,0.97359,0.78102,0.27193,0.16466,0.81961,0.000529244,0.000529244,0.000529244
638,9440.68,0.28516,0.18284,0.80136,0.93162,0.97662,0.96444,0.77561,0.27325,0.1651,0.8201,0.00052783,0.00052783,0.00052783
639,9456.01,0.27959,0.18066,0.80145,0.9206,0.96964,0.95959,0.77558,0.27285,0.16644,0.82074,0.000526415,0.000526415,0.000526415
640,9472.48,0.29198,0.18661,0.80292,0.92787,0.96988,0.95702,0.77186,0.27326,0.16731,0.8215,0.000525,0.000525,0.000525
641,9487.77,0.28607,0.18817,0.79845,0.93274,0.96881,0.95761,0.77597,0.27101,0.16823,0.82189,0.000523586,0.000523586,0.000523586
642,9503.03,0.28535,0.18796,0.80016,0.93387,0.94808,0.95719,0.782,0.26918,0.16585,0.82117,0.000522171,0.000522171,0.000522171
643,9518.86,0.28952,0.19054,0.80125,0.92536,0.98389,0.97272,0.78027,0.2704,0.16474,0.82013,0.000520756,0.000520756,0.000520756
644,9535.53,0.28401,0.18553,0.80046,0.94361,0.98371,0.9726,0.78067,0.27054,0.16406,0.81811,0.000519341,0.000519341,0.000519341
645,9550.82,0.28944,0.18591,0.79902,0.94076,0.98371,0.97538,0.79019,0.27151,0.16256,0.81773,0.000517927,0.000517927,0.000517927
646,9566.58,0.29235,0.1879,0.7996,0.91173,0.96953,0.95679,0.79001,0.26883,0.16254,0.81786,0.000516512,0.000516512,0.000516512
647,9581.97,0.28538,0.18567,0.80098,0.92292,0.96936,0.9573,0.78898,0.26852,0.1635,0.81855,0.000515097,0.000515097,0.000515097
648,9598.05,0.28924,0.18543,0.80051,0.91898,0.96935,0.95782,0.7871,0.27063,0.16414,0.81848,0.000513683,0.000513683,0.000513683
649,9613.13,0.27975,0.18006,0.79878,0.90716,0.96217,0.94856,0.78682,0.27149,0.16324,0.81804,0.000512268,0.000512268,0.000512268
650,9628.42,0.28138,0.17981,0.79884,0.91345,0.96918,0.95863,0.79406,0.27123,0.16256,0.81795,0.000510853,0.000510853,0.000510853
651,9643.63,0.27657,0.18267,0.8009,0.90544,0.96955,0.95703,0.79189,0.26879,0.16057,0.81804,0.000509438,0.000509438,0.000509438
652,9659.5,0.27952,0.1821,0.79776,0.90689,0.96965,0.95571,0.79149,0.26903,0.15798,0.81798,0.000508024,0.000508024,0.000508024
653,9674.51,0.2841,0.18458,0.79731,0.95191,0.95291,0.9743,0.79539,0.26929,0.15801,0.81807,0.000506609,0.000506609,0.000506609
654,9689.3,0.28591,0.18897,0.79858,0.92247,0.98382,0.9765,0.80085,0.26859,0.15828,0.81774,0.000505194,0.000505194,0.000505194
655,9704.13,0.28384,0.1827,0.80377,0.92318,0.98358,0.97646,0.7965,0.27,0.16,0.81837,0.00050378,0.00050378,0.00050378
656,9720.23,0.28501,0.1856,0.79887,0.92924,0.99046,0.98262,0.79358,0.26918,0.1609,0.81893,0.000502365,0.000502365,0.000502365
657,9735.43,0.2796,0.17965,0.79889,0.95264,0.96853,0.98267,0.7952,0.2681,0.16012,0.81936,0.00050095,0.00050095,0.00050095
658,9750.92,0.28208,0.18228,0.79987,0.91691,0.97662,0.96748,0.7928,0.26648,0.15958,0.81915,0.000499536,0.000499536,0.000499536
659,9767,0.2852,0.18347,0.80035,0.92275,0.98354,0.96808,0.78242,0.26922,0.16118,0.82017,0.000498121,0.000498121,0.000498121
660,9783.42,0.28145,0.18547,0.7988,0.92387,0.98353,0.96803,0.78685,0.27003,0.16213,0.82014,0.000496706,0.000496706,0.000496706
661,9798.25,0.28313,0.1829,0.80033,0.92605,0.97632,0.96547,0.79044,0.26841,0.16196,0.81986,0.000495291,0.000495291,0.000495291
662,9813.35,0.28442,0.18356,0.7998,0.94557,0.95922,0.96537,0.79215,0.26801,0.16333,0.82029,0.000493877,0.000493877,0.000493877
663,9829.67,0.28628,0.18377,0.79982,0.95233,0.96126,0.96687,0.78909,0.26896,0.16271,0.81962,0.000492462,0.000492462,0.000492462
664,9845.2,0.28776,0.18307,0.79794,0.9501,0.98301,0.9769,0.78846,0.27027,0.16253,0.81966,0.000491047,0.000491047,0.000491047
665,9860.14,0.28521,0.18279,0.8015,0.94644,0.98145,0.97434,0.79342,0.26978,0.16176,0.81981,0.000489633,0.000489633,0.000489633
666,9875.4,0.28687,0.18334,0.79929,0.94454,0.9761,0.9745,0.79669,0.2699,0.16135,0.82036,0.000488218,0.000488218,0.000488218
667,9891.45,0.27961,0.18688,0.79786,0.94349,0.98303,0.97435,0.79155,0.26972,0.16292,0.82072,0.000486803,0.000486803,0.000486803
668,9906.76,0.27867,0.18257,0.79775,0.93968,0.98301,0.97447,0.79238,0.26762,0.1643,0.82102,0.000485388,0.000485388,0.000485388
669,9921.47,0.27937,0.18001,0.79857,0.93711,0.9831,0.97517,0.79424,0.2681,0.1646,0.8204,0.000483974,0.000483974,0.000483974
670,9936.4,0.28038,0.18379,0.80021,0.93811,0.98274,0.9753,0.7982,0.2682,0.16447,0.8202,0.000482559,0.000482559,0.000482559
671,9952.23,0.27678,0.17739,0.7996,0.9393,0.98276,0.97589,0.79674,0.26898,0.16325,0.81999,0.000481144,0.000481144,0.000481144
672,9967.62,0.28365,0.18154,0.80156,0.9354,0.98185,0.97264,0.78909,0.26822,0.16117,0.81974,0.00047973,0.00047973,0.00047973
673,9982.5,0.27689,0.18242,0.79775,0.92388,0.96224,0.957,0.78652,0.26973,0.16289,0.81992,0.000478315,0.000478315,0.000478315
674,9997.75,0.27762,0.17688,0.79862,0.92647,0.96936,0.96515,0.78888,0.26973,0.16517,0.82034,0.0004769,0.0004769,0.0004769
675,10013.8,0.27907,0.17923,0.79986,0.93244,0.97122,0.9726,0.786,0.26972,0.16552,0.82052,0.000475485,0.000475485,0.000475485
676,10028.8,0.27712,0.18011,0.79998,0.93308,0.95029,0.96134,0.78534,0.26955,0.16542,0.8217,0.000474071,0.000474071,0.000474071
677,10043.8,0.28325,0.17963,0.80017,0.9326,0.96926,0.97197,0.78447,0.26844,0.16025,0.82144,0.000472656,0.000472656,0.000472656
678,10059.2,0.27999,0.17967,0.79692,0.93269,0.97348,0.97152,0.78223,0.26774,0.16042,0.82163,0.000471241,0.000471241,0.000471241
679,10075.2,0.28502,0.18288,0.79878,0.93422,0.97779,0.97091,0.7961,0.2674,0.16131,0.82211,0.000469827,0.000469827,0.000469827
680,10090.6,0.28772,0.18111,0.80243,0.94128,0.98076,0.97298,0.80237,0.26762,0.16207,0.82251,0.000468412,0.000468412,0.000468412
681,10106,0.27796,0.1823,0.79837,0.94023,0.98336,0.97397,0.79442,0.26657,0.16114,0.82323,0.000466997,0.000466997,0.000466997
682,10121.5,0.27991,0.18381,0.79965,0.93862,0.98351,0.97376,0.79588,0.26935,0.16289,0.82335,0.000465582,0.000465582,0.000465582
683,10138.6,0.27546,0.17717,0.79707,0.93962,0.98284,0.97269,0.79289,0.26887,0.16237,0.82251,0.000464168,0.000464168,0.000464168
684,10153.9,0.28573,0.18407,0.80037,0.93877,0.98271,0.97319,0.79174,0.26648,0.15954,0.82228,0.000462753,0.000462753,0.000462753
685,10169.3,0.27854,0.17993,0.79853,0.9338,0.98299,0.97376,0.7917,0.26596,0.16066,0.82236,0.000461338,0.000461338,0.000461338
686,10186,0.28259,0.18803,0.8017,0.93247,0.98319,0.97258,0.79669,0.26682,0.16132,0.82224,0.000459924,0.000459924,0.000459924
687,10201.5,0.28175,0.18318,0.80017,0.93374,0.98323,0.97219,0.79417,0.26656,0.15978,0.82142,0.000458509,0.000458509,0.000458509
688,10216.8,0.27412,0.18158,0.80006,0.93624,0.98308,0.97199,0.79896,0.26666,0.15973,0.82117,0.000457094,0.000457094,0.000457094
689,10231.7,0.27291,0.18139,0.79934,0.94449,0.98272,0.97309,0.80151,0.26387,0.15999,0.82026,0.00045568,0.00045568,0.00045568
690,10247.5,0.28486,0.18658,0.80051,0.95343,0.96753,0.97508,0.79932,0.26241,0.16003,0.81964,0.000454265,0.000454265,0.000454265
691,10263.8,0.27914,0.18095,0.79892,0.95353,0.96648,0.97443,0.79841,0.26456,0.16226,0.82016,0.00045285,0.00045285,0.00045285
692,10278.9,0.27796,0.17774,0.79854,0.94336,0.98319,0.97316,0.80186,0.26547,0.16542,0.8204,0.000451435,0.000451435,0.000451435
693,10294.1,0.2772,0.17978,0.79873,0.94599,0.96902,0.97306,0.80264,0.26482,0.16009,0.82067,0.000450021,0.000450021,0.000450021
694,10310.5,0.27656,0.17845,0.79623,0.94226,0.99062,0.98007,0.80107,0.26587,0.15911,0.82128,0.000448606,0.000448606,0.000448606
695,10325.6,0.27534,0.17708,0.80219,0.95274,0.95957,0.97191,0.79428,0.26572,0.15975,0.82167,0.000447191,0.000447191,0.000447191
696,10340.6,0.28671,0.18097,0.8001,0.9604,0.96746,0.98088,0.79231,0.26633,0.16102,0.82167,0.000445777,0.000445777,0.000445777
697,10355.4,0.27672,0.18196,0.79822,0.94807,0.96169,0.97392,0.793,0.26626,0.16068,0.82183,0.000444362,0.000444362,0.000444362
698,10371.6,0.27572,0.17938,0.79793,0.95273,0.96851,0.97991,0.79423,0.26763,0.16105,0.82251,0.000442947,0.000442947,0.000442947
699,10387.1,0.27965,0.17804,0.80289,0.96102,0.99011,0.98172,0.79808,0.26576,0.15864,0.8204,0.000441532,0.000441532,0.000441532
700,10401.7,0.28344,0.18693,0.8015,0.95421,0.98976,0.98173,0.79794,0.26622,0.15786,0.81908,0.000440118,0.000440118,0.000440118
701,10416.4,0.27777,0.17971,0.79842,0.94491,0.9907,0.98012,0.80165,0.26712,0.15726,0.81935,0.000438703,0.000438703,0.000438703
702,10431.7,0.27311,0.17709,0.79707,0.93925,0.98371,0.97157,0.79442,0.26696,0.15974,0.81993,0.000437288,0.000437288,0.000437288
703,10446.5,0.27634,0.17821,0.79886,0.9382,0.98371,0.96901,0.78921,0.26762,0.1618,0.8213,0.000435874,0.000435874,0.000435874
704,10461.1,0.27826,0.17954,0.79865,0.9322,0.98385,0.96775,0.78723,0.26661,0.16324,0.82166,0.000434459,0.000434459,0.000434459
705,10475.8,0.27164,0.177,0.79538,0.94432,0.98388,0.96997,0.79244,0.26667,0.1656,0.82153,0.000433044,0.000433044,0.000433044
706,10491,0.27655,0.17768,0.80076,0.94417,0.98388,0.97065,0.78272,0.26692,0.1645,0.82125,0.000431629,0.000431629,0.000431629
707,10506.1,0.27834,0.18025,0.79883,0.94442,0.98388,0.97107,0.78258,0.26711,0.16249,0.82116,0.000430215,0.000430215,0.000430215
708,10521.1,0.27547,0.17767,0.79766,0.9432,0.98389,0.9689,0.78181,0.26526,0.16055,0.82026,0.0004288,0.0004288,0.0004288
